payment_id,transaction_id,payment_date,amount,currency,payment_method,paying_entity_id,paying_entity_type,settlement_route
PAY0000298,TXN0000342,2024-06-20,1098024.74,GBP,documentary_collection,CUST00010,customer,direct
PAY0000299,TXN0000343,2024-07-16,1007040.08,USD,wire,CUST00101,customer,direct
PAY0000300,TXN0000344,2024-01-28,10442.4,GBP,documentary_collection,CUST00008,customer,direct
PAY0000301,TXN0000345,2023-01-20,3398.27,GBP,letter_of_credit,CUST00130,customer,direct
PAY0000302,TXN0000346,2022-09-08,875680.77,GBP,letter_of_credit,CUST00171,customer,direct
PAY0000303,TXN0000347,2024-03-01,7501.81,USD,wire,CUST00051,customer,direct
PAY0000304,TXN0000349,2024-02-03,23256.93,GBP,letter_of_credit,CUST00156,customer,direct
PAY0000305,TXN0000350,2022-08-18,4597.72,GBP,wire,CUST00065,customer,direct
PAY0000306,TXN0000351,2023-02-11,9401.67,GBP,wire,CUST00044,customer,direct
PAY0000307,TXN0000352,2023-08-04,2371.21,GBP,letter_of_credit,CUST00016,customer,direct
PAY0000308,TXN0000353,2022-07-30,2381.67,GBP,letter_of_credit,CUST00152,customer,direct
PAY0000309,TXN0000354,2024-06-30,635309.41,GBP,wire,CUST00167,customer,direct
PAY0000310,TXN0000355,2024-02-24,8715.51,GBP,wire,CUST00015,customer,direct
PAY0000311,TXN0000356,2022-03-02,53307.19,GBP,wire,CUST00145,customer,direct
PAY0000312,TXN0000357,2024-08-07,1051.72,GBP,letter_of_credit,CUST00029,customer,direct
PAY0000313,TXN0000358,2024-03-17,2606.18,GBP,letter_of_credit,INTM00005,intermediary,third_party
PAY0000314,TXN0000359,2024-07-17,9090.36,USD,wire,CUST00069,customer,direct
PAY0000315,TXN0000360,2023-11-14,5547.8,GBP,wire,CUST00079,customer,direct
PAY0000316,TXN0000363,2022-10-14,3858737.67,GBP,wire,CUST00027,customer,direct
PAY0000317,TXN0000364,2022-10-08,44859.99,GBP,wire,CUST00106,customer,direct
PAY0000318,TXN0000365,2023-01-18,3487598.86,GBP,letter_of_credit,CUST00158,customer,direct
PAY0000319,TXN0000366,2022-12-03,27460.61,USD,letter_of_credit,CUST00120,customer,direct
PAY0000320,TXN0000367,2024-04-23,180254.24,GBP,wire,CUST00042,customer,direct
PAY0000321,TXN0000369,2023-04-20,639552.52,GBP,letter_of_credit,CUST00082,customer,direct
PAY0000322,TXN0000370,2024-04-14,50860.57,GBP,wire,CUST00085,customer,direct
PAY0000323,TXN0000371,2024-04-15,11735.04,EUR,letter_of_credit,CUST00064,customer,direct
PAY0000324,TXN0000372,2024-11-23,286892.54,EUR,letter_of_credit,CUST00020,customer,direct
PAY0000325,TXN0000373,2022-12-30,98301.43,GBP,wire,CUST00022,customer,direct
PAY0000326,TXN0000375,2022-01-28,2295.36,GBP,wire,CUST00170,customer,direct
PAY0000327,TXN0000376,2022-07-16,5660.69,GBP,wire,CUST00108,customer,direct
PAY0000328,TXN0000377,2023-11-10,1247.51,GBP,wire,CUST00079,customer,direct
PAY0000329,TXN0000378,2024-07-02,1526.67,GBP,documentary_collection,CUST00168,customer,direct
PAY0000330,TXN0000379,2023-11-15,243270.45,GBP,wire,CUST00125,customer,direct
PAY0000331,TXN0000381,2023-12-11,2001.17,GBP,documentary_collection,CUST00104,customer,direct
PAY0000332,TXN0000382,2024-09-05,100293.33,USD,wire,CUST00138,customer,direct
PAY0000333,TXN0000383,2022-11-29,80.6,EUR,letter_of_credit,CUST00091,customer,direct
PAY0000334,TXN0000385,2024-06-23,7151.38,USD,wire,CUST00111,customer,direct
PAY0000335,TXN0000386,2024-01-30,12745.76,GBP,wire,CUST00136,customer,direct
PAY0000336,TXN0000387,2023-06-29,8136.11,GBP,wire,CUST00162,customer,direct
PAY0000337,TXN0000389,2024-05-24,874358.94,GBP,wire,CUST00126,customer,direct
PAY0000338,TXN0000390,2022-12-16,1608631.75,EUR,documentary_collection,CUST00006,customer,direct
PAY0000339,TXN0000391,2023-12-06,4207.36,EUR,documentary_collection,CUST00096,customer,direct
PAY0000340,TXN0000392,2023-04-15,7532.22,GBP,wire,CUST00162,customer,direct
PAY0000341,TXN0000394,2024-07-02,23497.09,GBP,letter_of_credit,CUST00049,customer,direct
PAY0000342,TXN0000395,2024-02-02,631682.58,EUR,documentary_collection,CUST00110,customer,direct
PAY0000343,TXN0000396,2022-01-26,1036554.58,GBP,wire,CUST00065,customer,direct
PAY0000344,TXN0000397,2023-10-15,1437849.32,USD,wire,CUST00078,customer,direct
PAY0000345,TXN0000398,2023-12-23,10976.21,GBP,letter_of_credit,CUST00042,customer,direct
PAY0000346,TXN0000399,2023-07-31,8201.85,USD,wire,CUST00113,customer,direct
PAY0000347,TXN0000400,2022-12-14,541206.84,GBP,wire,CUST00036,customer,direct
PAY0000348,TXN0000401,2024-01-07,1351.56,USD,documentary_collection,CUST00080,customer,direct
PAY0000349,TXN0000403,2022-05-17,785.66,GBP,wire,CUST00137,customer,direct
PAY0000350,TXN0000404,2023-11-20,4863.29,GBP,wire,CUST00075,customer,direct
PAY0000351,TXN0000405,2024-11-01,3155442.04,GBP,letter_of_credit,CUST00175,customer,direct
PAY0000352,TXN0000406,2023-03-26,41466.67,USD,documentary_collection,CUST00003,customer,direct
PAY0000353,TXN0000407,2023-01-17,20248.53,USD,wire,CUST00173,customer,direct
PAY0000354,TXN0000408,2022-10-20,12366.65,GBP,letter_of_credit,CUST00064,customer,direct
PAY0000355,TXN0000409,2022-10-09,482471.49,EUR,letter_of_credit,CUST00148,customer,direct
PAY0000356,TXN0000410,2023-04-17,795643.04,GBP,letter_of_credit,CUST00171,customer,direct
PAY0000357,TXN0000411,2024-05-18,563004.36,EUR,letter_of_credit,CUST00109,customer,direct
PAY0000358,TXN0000412,2022-08-02,18375.87,EUR,wire,CUST00110,customer,direct
PAY0000359,TXN0000413,2022-09-27,724414.61,USD,letter_of_credit,CUST00135,customer,direct
PAY0000360,TXN0000414,2025-02-06,6140397.39,EUR,letter_of_credit,CUST00044,customer,direct
PAY0000361,TXN0000416,2022-09-24,3778.95,USD,documentary_collection,CUST00062,customer,direct
PAY0000362,TXN0000417,2023-04-23,4355.24,GBP,documentary_collection,CUST00087,customer,direct
PAY0000363,TXN0000418,2023-04-07,10508.25,GBP,wire,CUST00134,customer,direct
PAY0000364,TXN0000419,2022-12-10,6274975.64,USD,wire,CUST00047,customer,direct
PAY0000365,TXN0000421,2022-04-09,5820.26,EUR,documentary_collection,CUST00001,customer,direct
PAY0000366,TXN0000423,2022-02-28,12221.22,EUR,letter_of_credit,CUST00175,customer,direct
PAY0000367,TXN0000424,2023-12-16,5924.42,USD,documentary_collection,CUST00154,customer,direct
PAY0000368,TXN0000425,2022-04-28,7579.04,USD,wire,CUST00156,customer,direct
PAY0000369,TXN0000426,2022-07-02,193680.82,GBP,wire,CUST00060,customer,direct
PAY0000370,TXN0000427,2022-01-26,31362.71,GBP,documentary_collection,CUST00093,customer,direct
PAY0000371,TXN0000430,2023-02-09,1455.26,USD,wire,CUST00135,customer,direct
PAY0000372,TXN0000431,2023-01-16,5387.09,USD,letter_of_credit,CUST00125,customer,direct
PAY0000373,TXN0000432,2024-11-27,41512833.49,EUR,wire,CUST00074,customer,direct
PAY0000374,TXN0000434,2024-06-29,5559.28,USD,documentary_collection,CUST00056,customer,direct
PAY0000375,TXN0000435,2022-10-02,8500.21,USD,wire,CUST00145,customer,direct
PAY0000376,TXN0000436,2023-07-13,5861.13,USD,wire,CUST00178,customer,direct
PAY0000377,TXN0000437,2022-04-06,24125.39,GBP,wire,CUST00180,customer,direct
PAY0000378,TXN0000438,2022-11-24,124525.68,EUR,letter_of_credit,CUST00139,customer,direct
PAY0000379,TXN0000439,2022-04-15,73740.53,USD,letter_of_credit,CUST00063,customer,direct
PAY0000380,TXN0000440,2022-03-05,35565.14,USD,wire,CUST00141,customer,direct
PAY0000381,TXN0000441,2022-08-25,179.41,GBP,wire,CUST00044,customer,direct
PAY0000382,TXN0000443,2023-01-11,3924.86,EUR,wire,CUST00049,customer,direct
PAY0000383,TXN0000444,2024-04-13,2193443.26,EUR,wire,CUST00073,customer,direct
PAY0000384,TXN0000445,2022-07-23,2524.77,EUR,letter_of_credit,CUST00017,customer,direct
PAY0000385,TXN0000446,2023-12-14,54258.86,USD,documentary_collection,CUST00015,customer,direct
PAY0000386,TXN0000447,2023-03-01,4504.31,USD,letter_of_credit,CUST00071,customer,direct
PAY0000387,TXN0000448,2023-04-05,1788975.48,GBP,documentary_collection,CUST00100,customer,direct
PAY0000388,TXN0000451,2022-10-26,5408.6,EUR,wire,CUST00021,customer,direct
PAY0000389,TXN0000452,2022-10-13,142127.7,GBP,wire,CUST00180,customer,direct
PAY0000390,TXN0000453,2022-08-08,5309.0,EUR,letter_of_credit,CUST00049,customer,direct
PAY0000391,TXN0000454,2024-07-10,179429.45,GBP,documentary_collection,CUST00069,customer,direct
PAY0000392,TXN0000455,2024-01-20,3562.64,GBP,letter_of_credit,CUST00029,customer,direct
PAY0000393,TXN0000456,2022-11-07,2674.03,USD,wire,CUST00149,customer,direct
PAY0000394,TXN0000457,2023-07-07,1600689.64,USD,documentary_collection,CUST00132,customer,direct
PAY0000395,TXN0000458,2023-07-23,915.91,USD,wire,CUST00015,customer,direct
PAY0000396,TXN0000461,2024-06-17,18626.41,GBP,wire,CUST00156,customer,direct
PAY0000397,TXN0000462,2023-09-12,8533.81,EUR,documentary_collection,CUST00020,customer,direct
PAY0000398,TXN0000464,2022-05-25,70041.18,USD,letter_of_credit,CUST00099,customer,direct
PAY0000399,TXN0000465,2025-01-04,12162396.82,GBP,letter_of_credit,CUST00020,customer,direct
PAY0000400,TXN0000466,2023-12-30,331546.01,USD,documentary_collection,CUST00055,customer,direct
PAY0000401,TXN0000467,2024-11-16,264747.63,GBP,wire,CUST00002,customer,direct
PAY0000402,TXN0000468,2024-08-15,28489.36,EUR,letter_of_credit,CUST00090,customer,direct
PAY0000403,TXN0000469,2023-10-17,19104.29,GBP,wire,CUST00129,customer,direct
PAY0000404,TXN0000470,2022-12-16,9451.18,GBP,letter_of_credit,CUST00075,customer,direct
PAY0000405,TXN0000471,2024-02-12,1140952.32,GBP,letter_of_credit,CUST00047,customer,direct
PAY0000406,TXN0000472,2023-08-07,11255.14,USD,wire,CUST00077,customer,direct
PAY0000407,TXN0000473,2023-05-04,143855.61,USD,letter_of_credit,CUST00092,customer,direct
PAY0000408,TXN0000474,2024-03-30,7101.73,USD,documentary_collection,CUST00030,customer,direct
PAY0000409,TXN0000475,2024-10-03,91356.99,GBP,wire,CUST00021,customer,direct
PAY0000410,TXN0000476,2022-08-20,9736.01,EUR,letter_of_credit,CUST00033,customer,direct
PAY0000411,TXN0000477,2023-10-08,335139.34,GBP,documentary_collection,CUST00178,customer,direct
PAY0000412,TXN0000478,2024-06-06,2143.38,GBP,wire,CUST00131,customer,direct
PAY0000413,TXN0000479,2023-01-24,21392.61,USD,wire,CUST00023,customer,direct
PAY0000414,TXN0000480,2023-02-11,17521.41,USD,letter_of_credit,CUST00055,customer,direct
PAY0000415,TXN0000481,2022-02-04,319314.64,USD,wire,CUST00075,customer,direct
PAY0000416,TXN0000482,2023-01-17,6788.72,GBP,wire,CUST00033,customer,direct
PAY0000417,TXN0000484,2024-12-10,4948.9,GBP,letter_of_credit,CUST00170,customer,direct
PAY0000418,TXN0000485,2023-08-17,693723.6,GBP,wire,CUST00045,customer,direct
PAY0000419,TXN0000486,2022-12-27,8341.91,GBP,wire,CUST00003,customer,direct
PAY0000420,TXN0000487,2024-06-18,4408.38,USD,letter_of_credit,CUST00049,customer,direct
PAY0000421,TXN0000488,2022-08-22,151138.3,GBP,letter_of_credit,CUST00105,customer,direct
PAY0000422,TXN0000489,2022-08-08,399860.24,GBP,wire,CUST00146,customer,direct
PAY0000423,TXN0000491,2024-07-26,97861.24,GBP,wire,CUST00050,customer,direct
PAY0000424,TXN0000494,2024-03-29,2494313.23,GBP,wire,CUST00003,customer,direct
PAY0000425,TXN0000496,2024-03-03,25222305.4,USD,wire,CUST00112,customer,direct
PAY0000426,TXN0000497,2023-03-23,8393.78,GBP,wire,CUST00003,customer,direct
PAY0000427,TXN0000499,2023-01-18,920994.1,USD,wire,CUST00164,customer,direct
PAY0000428,TXN0000500,2023-07-12,3857.98,USD,documentary_collection,CUST00179,customer,direct
PAY0000429,TXN0000501,2023-05-10,33322.97,USD,documentary_collection,CUST00116,customer,direct
PAY0000430,TXN0000502,2024-10-04,2735.26,GBP,letter_of_credit,CUST00094,customer,direct
PAY0000431,TXN0000503,2022-10-16,966793.94,GBP,letter_of_credit,CUST00105,customer,direct
PAY0000432,TXN0000504,2022-11-30,7426.09,GBP,wire,CUST00067,customer,direct
PAY0000433,TXN0000506,2023-09-29,16100.22,GBP,letter_of_credit,CUST00068,customer,direct
PAY0000434,TXN0000507,2024-06-19,11965.63,GBP,wire,CUST00126,customer,direct
PAY0000435,TXN0000508,2024-10-05,93688.9,USD,wire,CUST00120,customer,direct
PAY0000436,TXN0000509,2022-10-16,1722.91,USD,wire,CUST00122,customer,direct
PAY0000437,TXN0000512,2022-03-17,34200.03,EUR,documentary_collection,CUST00113,customer,direct
PAY0000438,TXN0000513,2024-03-03,4410.15,USD,wire,CUST00159,customer,direct
PAY0000439,TXN0000514,2022-07-09,143815.23,USD,wire,CUST00117,customer,direct
PAY0000440,TXN0000515,2022-01-29,18884.13,GBP,wire,CUST00105,customer,direct
PAY0000441,TXN0000516,2022-06-03,881307.57,GBP,letter_of_credit,CUST00041,customer,direct
PAY0000442,TXN0000517,2024-09-10,27546.29,GBP,wire,CUST00143,customer,direct
PAY0000443,TXN0000518,2024-02-24,1125530.86,USD,documentary_collection,CUST00082,customer,direct
PAY0000444,TXN0000519,2024-06-07,14695.44,GBP,wire,CUST00048,customer,direct
PAY0000445,TXN0000520,2024-02-11,301739.53,GBP,letter_of_credit,CUST00089,customer,direct
PAY0000446,TXN0000521,2024-07-03,77809.14,GBP,letter_of_credit,CUST00022,customer,direct
PAY0000447,TXN0000522,2023-07-27,858023.83,EUR,wire,CUST00167,customer,direct
PAY0000448,TXN0000523,2024-06-28,21231.45,GBP,wire,CUST00127,customer,direct
PAY0000449,TXN0000525,2023-11-10,4691.61,USD,wire,CUST00143,customer,direct
PAY0000450,TXN0000526,2024-04-29,8973.28,EUR,wire,CUST00010,customer,direct
PAY0000451,TXN0000528,2023-03-03,1589.53,USD,letter_of_credit,CUST00118,customer,direct
PAY0000452,TXN0000529,2022-08-06,1196520.41,GBP,letter_of_credit,CUST00005,customer,direct
PAY0000453,TXN0000530,2024-03-18,77027.03,GBP,wire,CUST00128,customer,direct
PAY0000454,TXN0000531,2022-04-10,26569.77,GBP,wire,CUST00148,customer,direct
PAY0000455,TXN0000532,2024-05-17,21146.37,GBP,letter_of_credit,CUST00107,customer,direct
PAY0000456,TXN0000533,2024-03-17,22303337.8,GBP,wire,CUST00038,customer,direct
PAY0000457,TXN0000535,2022-12-25,2831458.51,GBP,wire,CUST00062,customer,direct
PAY0000458,TXN0000536,2022-06-16,40289.31,USD,wire,CUST00133,customer,direct
PAY0000459,TXN0000537,2023-11-09,2897.42,GBP,wire,CUST00114,customer,direct
PAY0000460,TXN0000538,2023-03-12,169176.11,EUR,letter_of_credit,CUST00017,customer,direct
PAY0000461,TXN0000539,2023-04-01,2208.9,USD,documentary_collection,CUST00018,customer,direct
PAY0000462,TXN0000540,2022-08-14,727.46,GBP,wire,CUST00003,customer,direct
PAY0000463,TXN0000541,2023-02-08,289873.16,GBP,wire,CUST00013,customer,direct
PAY0000464,TXN0000542,2024-08-13,1881534.61,EUR,letter_of_credit,INTM00024,intermediary,third_party
PAY0000465,TXN0000543,2024-10-10,51281065.13,EUR,documentary_collection,CUST00005,customer,direct
PAY0000466,TXN0000544,2023-02-08,33514.98,GBP,wire,CUST00169,customer,direct
PAY0000467,TXN0000545,2022-06-16,677063.51,GBP,wire,CUST00165,customer,direct
PAY0000468,TXN0000546,2022-03-01,3441.7,EUR,wire,CUST00032,customer,direct
PAY0000469,TXN0000547,2022-08-31,2954.29,USD,wire,CUST00057,customer,direct
PAY0000470,TXN0000548,2022-01-25,717653.38,USD,letter_of_credit,CUST00134,customer,direct
PAY0000471,TXN0000549,2024-01-20,519721.49,GBP,documentary_collection,CUST00119,customer,direct
PAY0000472,TXN0000550,2024-01-18,5929.01,USD,wire,CUST00105,customer,direct
PAY0000473,TXN0000551,2024-05-25,29232.09,USD,wire,CUST00179,customer,direct
PAY0000474,TXN0000553,2024-08-06,6992.68,USD,letter_of_credit,CUST00121,customer,direct
PAY0000475,TXN0000554,2022-08-09,7555.75,GBP,letter_of_credit,CUST00091,customer,direct
PAY0000476,TXN0000555,2022-10-06,13269.02,GBP,wire,CUST00095,customer,direct
PAY0000477,TXN0000556,2024-11-11,364208.15,USD,wire,CUST00053,customer,direct
PAY0000478,TXN0000557,2024-09-29,378402.16,USD,wire,CUST00094,customer,direct
PAY0000479,TXN0000558,2023-11-05,4687.22,EUR,wire,INTM00044,intermediary,third_party
PAY0000480,TXN0000559,2023-11-11,22222.2,USD,wire,INTM00019,intermediary,third_party
PAY0000481,TXN0000561,2024-07-21,1160811.72,GBP,letter_of_credit,CUST00108,customer,direct
PAY0000482,TXN0000563,2022-04-05,9553.74,GBP,wire,CUST00173,customer,direct
PAY0000483,TXN0000565,2023-02-28,4361.07,GBP,letter_of_credit,CUST00142,customer,direct
PAY0000484,TXN0000566,2022-10-01,520.52,GBP,wire,CUST00046,customer,direct
PAY0000485,TXN0000567,2023-09-12,766331.01,GBP,wire,CUST00077,customer,direct
PAY0000486,TXN0000568,2022-07-03,1036410.74,GBP,letter_of_credit,CUST00076,customer,direct
PAY0000487,TXN0000569,2023-10-17,9127.85,GBP,wire,CUST00060,customer,direct
PAY0000488,TXN0000571,2022-05-21,17225733.28,GBP,documentary_collection,CUST00160,customer,direct
PAY0000489,TXN0000572,2022-12-12,15738.4,EUR,wire,CUST00059,customer,direct
PAY0000490,TXN0000573,2023-09-02,1013799.82,USD,wire,CUST00025,customer,direct
PAY0000491,TXN0000574,2022-03-10,3814.26,USD,wire,CUST00149,customer,direct
PAY0000492,TXN0000575,2024-01-15,413996.38,EUR,letter_of_credit,INTM00018,intermediary,third_party
PAY0000493,TXN0000576,2024-05-09,58263.08,EUR,documentary_collection,CUST00169,customer,direct
PAY0000494,TXN0000577,2023-02-27,263206.48,EUR,letter_of_credit,CUST00046,customer,direct
PAY0000495,TXN0000578,2022-01-28,493162.71,GBP,wire,CUST00130,customer,direct
PAY0000496,TXN0000579,2023-07-28,21956.62,GBP,wire,CUST00129,customer,direct
PAY0000497,TXN0000580,2024-09-07,124720.5,USD,letter_of_credit,CUST00143,customer,direct
PAY0000498,TXN0000581,2022-12-22,6738.02,USD,documentary_collection,CUST00146,customer,direct
PAY0000499,TXN0000582,2024-08-19,755723.8,USD,letter_of_credit,CUST00172,customer,direct
PAY0000500,TXN0000583,2024-09-21,1958580.35,USD,wire,CUST00086,customer,direct
PAY0000501,TXN0000584,2022-12-08,333887.89,GBP,wire,CUST00014,customer,direct
PAY0000502,TXN0000585,2023-11-24,1876.33,GBP,letter_of_credit,CUST00035,customer,direct
PAY0000503,TXN0000586,2022-03-31,3260.13,USD,wire,CUST00160,customer,direct
PAY0000504,TXN0000587,2023-10-01,9069.37,USD,wire,CUST00153,customer,direct
PAY0000505,TXN0000588,2024-10-04,178962.18,USD,letter_of_credit,CUST00002,customer,direct
PAY0000506,TXN0000589,2024-12-07,106114.8,USD,wire,CUST00067,customer,direct
PAY0000507,TXN0000590,2022-08-24,4607.81,GBP,wire,CUST00045,customer,direct
PAY0000508,TXN0000591,2024-01-10,788.37,GBP,wire,CUST00058,customer,direct
PAY0000509,TXN0000592,2022-04-19,3032.6,GBP,wire,CUST00115,customer,direct
PAY0000510,TXN0000593,2022-11-17,82094.14,GBP,letter_of_credit,CUST00092,customer,direct
PAY0000511,TXN0000594,2024-07-24,16219347.83,USD,wire,CUST00087,customer,direct
PAY0000512,TXN0000595,2023-12-24,487816.1,USD,wire,CUST00079,customer,direct
PAY0000513,TXN0000596,2023-04-01,4488.86,EUR,wire,CUST00116,customer,direct
PAY0000514,TXN0000597,2024-12-31,11573600.91,USD,documentary_collection,CUST00123,customer,direct
PAY0000515,TXN0000598,2024-05-14,6636.58,GBP,wire,CUST00008,customer,direct
PAY0000516,TXN0000599,2022-02-12,22370.58,USD,wire,CUST00025,customer,direct
PAY0000517,TXN0000600,2022-05-03,1424.69,GBP,wire,CUST00062,customer,direct
PAY0000518,TXN0000601,2023-12-28,9159.76,GBP,documentary_collection,CUST00079,customer,direct
PAY0000519,TXN0000602,2024-08-28,65446.63,GBP,letter_of_credit,CUST00180,customer,direct
PAY0000520,TXN0000603,2022-07-18,9886.76,GBP,letter_of_credit,CUST00161,customer,direct
PAY0000521,TXN0000604,2023-09-03,99082.84,GBP,wire,CUST00117,customer,direct
PAY0000522,TXN0000605,2024-07-19,1383026.69,USD,documentary_collection,INTM00041,intermediary,third_party
PAY0000523,TXN0000606,2024-09-01,5935.31,USD,letter_of_credit,CUST00019,customer,direct
PAY0000524,TXN0000607,2024-01-16,670724.45,GBP,wire,CUST00083,customer,direct
PAY0000525,TXN0000608,2025-02-10,1557704.01,USD,wire,CUST00106,customer,direct
PAY0000526,TXN0000609,2024-11-14,14860.12,GBP,wire,CUST00119,customer,direct
PAY0000527,TXN0000610,2024-07-28,308488.15,USD,wire,CUST00026,customer,direct
PAY0000528,TXN0000611,2024-01-21,41735081.17,USD,wire,CUST00160,customer,direct
PAY0000529,TXN0000612,2025-01-20,11023.13,GBP,letter_of_credit,CUST00089,customer,direct
PAY0000530,TXN0000613,2022-02-23,114025.16,USD,wire,CUST00107,customer,direct
PAY0000531,TXN0000614,2022-04-19,7792.48,GBP,letter_of_credit,CUST00008,customer,direct
PAY0000532,TXN0000617,2024-10-28,6763.05,GBP,wire,CUST00041,customer,direct
PAY0000533,TXN0000618,2024-02-16,5649.23,GBP,letter_of_credit,CUST00058,customer,direct
PAY0000534,TXN0000619,2022-10-20,57141.02,GBP,wire,CUST00064,customer,direct
PAY0000535,TXN0000620,2024-10-16,4333.55,GBP,wire,CUST00005,customer,direct
PAY0000536,TXN0000623,2024-03-26,17182128.05,USD,wire,CUST00160,customer,direct
PAY0000537,TXN0000624,2024-12-19,480242.9,EUR,documentary_collection,CUST00064,customer,direct
PAY0000538,TXN0000625,2023-08-17,279305.66,USD,letter_of_credit,CUST00101,customer,direct
PAY0000539,TXN0000626,2022-06-11,55481.79,EUR,wire,CUST00083,customer,direct
