transaction_intermediary_id,transaction_id,intermediary_id,intermediary_role,sequence_order,role_start_date,role_end_date,source_confidence
TI0000309,TXN0004654,INTM00038,freight_forwarder,1,2024-11-18,2024-12-09,high
TI0000310,TXN0005238,INTM00038,freight_forwarder,1,2022-06-22,2022-07-08,high
TI0000311,TXN0003492,INTM00038,freight_forwarder,1,2023-05-28,2023-06-03,high
TI0000312,TXN0004751,INTM00038,freight_forwarder,1,2024-12-13,2025-01-08,high
TI0000313,TXN0003693,INTM00038,freight_forwarder,1,2023-02-28,2023-03-07,high
TI0000314,TXN0005694,INTM00038,freight_forwarder,1,2022-10-23,2022-10-30,high
TI0000315,TXN0005764,INTM00038,freight_forwarder,1,2024-12-30,2025-01-27,high
TI0000316,TXN0001451,INTM00038,freight_forwarder,1,2023-03-31,2023-04-19,high
TI0000317,TXN0002080,INTM00038,freight_forwarder,1,2022-02-13,2022-03-10,high
TI0000318,TXN0005684,INTM00038,freight_forwarder,1,2023-07-06,2023-08-01,high
TI0000319,TXN0001726,INTM00038,freight_forwarder,1,2024-03-23,2024-03-31,high
TI0000320,TXN0003957,INTM00038,freight_forwarder,1,2022-03-12,2022-03-17,high
TI0000321,TXN0005972,INTM00038,freight_forwarder,1,2023-01-23,2023-02-07,high
TI0000322,TXN0004408,INTM00038,freight_forwarder,1,2023-04-03,2023-04-08,high
TI0000323,TXN0003914,INTM00038,freight_forwarder,1,2022-11-05,2022-11-17,high
TI0000324,TXN0001116,INTM00038,freight_forwarder,1,2022-02-06,2022-02-20,high
TI0000325,TXN0001297,INTM00038,freight_forwarder,1,2024-07-03,2024-07-19,high
TI0000326,TXN0000465,INTM00038,freight_forwarder,1,2024-12-07,2024-12-14,high
TI0000327,TXN0005966,INTM00038,freight_forwarder,1,2022-08-04,2022-08-14,high
TI0000328,TXN0005006,INTM00038,freight_forwarder,1,2024-12-09,2024-12-16,high
TI0000329,TXN0004704,INTM00038,freight_forwarder,1,2023-09-10,2023-09-30,high
TI0000330,TXN0004635,INTM00038,freight_forwarder,1,2024-08-03,2024-08-13,high
TI0000331,TXN0005335,INTM00038,freight_forwarder,1,2022-07-05,2022-07-24,high
TI0000332,TXN0004251,INTM00038,freight_forwarder,1,2022-03-25,2022-04-10,high
TI0000333,TXN0001574,INTM00038,freight_forwarder,1,2024-04-26,2024-05-19,high
TI0000334,TXN0001405,INTM00038,freight_forwarder,1,2022-03-21,2022-04-03,high
TI0000335,TXN0002971,INTM00038,freight_forwarder,1,2023-07-11,2023-07-16,high
TI0000336,TXN0001184,INTM00038,freight_forwarder,1,2024-05-30,2024-06-28,high
TI0000337,TXN0003178,INTM00038,freight_forwarder,1,2023-07-15,2023-08-12,high
TI0000338,TXN0004391,INTM00038,freight_forwarder,1,2022-03-26,2022-04-11,high
TI0000339,TXN0001599,INTM00038,freight_forwarder,1,2022-09-11,2022-09-17,high
TI0000340,TXN0001313,INTM00038,freight_forwarder,1,2024-02-23,2024-03-13,high
TI0000341,TXN0000868,INTM00038,freight_forwarder,1,2023-06-03,2023-06-22,high
TI0000342,TXN0003300,INTM00038,freight_forwarder,1,2022-12-09,2022-12-23,high
TI0000343,TXN0005495,INTM00038,freight_forwarder,1,2023-06-06,2023-06-17,high
TI0000344,TXN0001913,INTM00038,freight_forwarder,1,2024-03-06,2024-03-13,high
TI0000345,TXN0004758,INTM00038,freight_forwarder,1,2023-03-21,2023-04-07,high
TI0000346,TXN0002532,INTM00038,freight_forwarder,1,2022-03-07,2022-03-22,high
TI0000347,TXN0005086,INTM00038,freight_forwarder,1,2023-10-31,2023-11-18,high
TI0000348,TXN0000113,INTM00038,freight_forwarder,1,2023-08-19,2023-09-04,high
TI0000349,TXN0001337,INTM00038,freight_forwarder,1,2022-11-11,2022-12-10,high
TI0000350,TXN0002863,INTM00038,freight_forwarder,1,2024-01-13,2024-02-10,high
TI0000351,TXN0003234,INTM00038,freight_forwarder,1,2022-05-05,2022-06-03,high
TI0000352,TXN0003173,INTM00038,freight_forwarder,1,2024-12-03,2024-12-30,high
TI0000353,TXN0004128,INTM00038,freight_forwarder,1,2022-05-31,2022-06-27,high
TI0000354,TXN0002852,INTM00038,freight_forwarder,1,2022-09-28,2022-10-03,high
TI0000355,TXN0004663,INTM00038,freight_forwarder,1,2022-05-06,2022-06-02,high
TI0000356,TXN0003555,INTM00038,freight_forwarder,1,2024-07-15,2024-07-26,high
TI0000357,TXN0005439,INTM00038,freight_forwarder,1,2022-04-11,2022-04-21,high
TI0000358,TXN0000538,INTM00038,freight_forwarder,1,2023-02-02,2023-02-21,high
TI0000359,TXN0004164,INTM00038,freight_forwarder,1,2022-05-02,2022-05-20,high
TI0000360,TXN0005289,INTM00038,freight_forwarder,1,2024-01-03,2024-01-25,high
TI0000361,TXN0000399,INTM00038,freight_forwarder,1,2023-07-14,2023-08-09,high
TI0000362,TXN0001403,INTM00038,freight_forwarder,1,2024-03-14,2024-03-30,high
TI0000363,TXN0001434,INTM00038,freight_forwarder,1,2023-07-01,2023-07-26,high
TI0000364,TXN0002626,INTM00038,freight_forwarder,1,2024-07-27,2024-08-18,high
TI0000365,TXN0003092,INTM00038,freight_forwarder,1,2024-06-20,2024-07-12,high
TI0000366,TXN0005139,INTM00038,freight_forwarder,1,2023-08-23,2023-09-14,high
TI0000367,TXN0002302,INTM00038,freight_forwarder,1,2023-10-25,2023-11-10,high
TI0000368,TXN0004295,INTM00038,freight_forwarder,1,2022-08-12,2022-09-03,high
TI0000369,TXN0005035,INTM00038,freight_forwarder,1,2024-07-27,2024-08-16,high
TI0000370,TXN0005509,INTM00038,freight_forwarder,1,2024-06-19,2024-06-30,high
TI0000371,TXN0004804,INTM00038,freight_forwarder,1,2023-10-12,2023-11-02,high
TI0000372,TXN0002234,INTM00038,freight_forwarder,1,2024-06-07,2024-06-12,high
TI0000373,TXN0005675,INTM00038,freight_forwarder,1,2022-02-04,2022-03-02,high
TI0000374,TXN0000247,INTM00038,freight_forwarder,1,2023-09-01,2023-09-10,high
TI0000375,TXN0005785,INTM00038,freight_forwarder,1,2024-10-27,2024-11-21,high
TI0000376,TXN0005985,INTM00038,freight_forwarder,1,2023-04-12,2023-04-25,high
TI0000377,TXN0005089,INTM00038,freight_forwarder,1,2023-10-16,2023-11-08,high
TI0000378,TXN0005610,INTM00038,freight_forwarder,1,2022-09-08,2022-09-24,high
TI0000379,TXN0004991,INTM00038,freight_forwarder,1,2022-08-20,2022-09-11,high
TI0000380,TXN0000851,INTM00038,freight_forwarder,1,2022-03-07,2022-03-14,high
TI0000381,TXN0000186,INTM00038,freight_forwarder,1,2023-06-12,2023-07-05,high
TI0000382,TXN0001769,INTM00038,freight_forwarder,1,2023-07-16,2023-08-07,high
TI0000383,TXN0000219,INTM00038,freight_forwarder,1,2023-01-18,2023-02-14,high
TI0000384,TXN0003954,INTM00038,freight_forwarder,1,2024-10-04,2024-10-12,high
TI0000385,TXN0005175,INTM00038,freight_forwarder,1,2022-05-04,2022-05-20,high
TI0000386,TXN0005283,INTM00038,freight_forwarder,1,2024-07-21,2024-08-02,high
TI0000387,TXN0000580,INTM00038,freight_forwarder,1,2024-08-10,2024-09-08,high
TI0000388,TXN0003254,INTM00038,freight_forwarder,1,2022-01-29,2022-02-11,high
TI0000389,TXN0003179,INTM00038,freight_forwarder,1,2023-12-11,2024-01-01,high
TI0000390,TXN0003078,INTM00038,freight_forwarder,1,2022-01-06,2022-01-25,high
TI0000391,TXN0005402,INTM00038,freight_forwarder,1,2023-07-03,2023-07-21,high
TI0000392,TXN0000719,INTM00038,freight_forwarder,1,2022-01-06,2022-01-29,high
TI0000393,TXN0000427,INTM00038,freight_forwarder,1,2022-01-06,2022-01-13,high
TI0000394,TXN0004344,INTM00038,freight_forwarder,1,2023-10-26,2023-11-07,high
TI0000395,TXN0003640,INTM00038,freight_forwarder,1,2023-10-28,2023-11-18,high
TI0000396,TXN0002996,INTM00038,freight_forwarder,1,2022-01-17,2022-02-11,high
TI0000397,TXN0001086,INTM00038,freight_forwarder,1,2024-12-04,2024-12-23,high
TI0000398,TXN0005474,INTM00038,freight_forwarder,1,2022-09-20,2022-10-03,high
TI0000399,TXN0005700,INTM00038,freight_forwarder,1,2023-03-16,2023-04-05,high
TI0000400,TXN0001425,INTM00038,freight_forwarder,1,2022-11-21,2022-12-16,high
TI0000401,TXN0003197,INTM00038,freight_forwarder,1,2022-06-30,2022-07-11,high
TI0000402,TXN0005701,INTM00038,freight_forwarder,1,2023-07-17,2023-07-25,high
TI0000403,TXN0005005,INTM00038,freight_forwarder,1,2024-02-21,2024-03-18,high
TI0000404,TXN0000747,INTM00038,freight_forwarder,1,2023-01-28,2023-02-10,high
TI0000405,TXN0004050,INTM00038,freight_forwarder,1,2022-08-02,2022-08-31,high
TI0000406,TXN0004897,INTM00038,freight_forwarder,1,2023-06-16,2023-07-05,high
TI0000407,TXN0002087,INTM00038,freight_forwarder,1,2024-07-27,2024-08-20,high
TI0000408,TXN0005998,INTM00038,freight_forwarder,1,2023-06-10,2023-06-27,high
TI0000409,TXN0002232,INTM00038,freight_forwarder,1,2024-11-26,2024-12-05,high
TI0000410,TXN0000558,INTM00038,freight_forwarder,1,2023-10-19,2023-11-02,high
TI0000411,TXN0005845,INTM00038,freight_forwarder,1,2024-02-24,2024-02-29,high
TI0000412,TXN0004833,INTM00038,freight_forwarder,1,2024-09-02,2024-09-12,high
TI0000413,TXN0000359,INTM00038,freight_forwarder,1,2024-07-07,2024-07-29,high
TI0000414,TXN0002785,INTM00038,freight_forwarder,1,2024-05-04,2024-05-21,high
TI0000415,TXN0004531,INTM00038,freight_forwarder,1,2024-12-31,2025-01-29,high
TI0000416,TXN0000434,INTM00038,freight_forwarder,1,2024-06-05,2024-06-12,high
TI0000417,TXN0002644,INTM00038,freight_forwarder,1,2023-09-16,2023-09-23,high
TI0000418,TXN0001456,INTM00038,freight_forwarder,1,2024-03-21,2024-04-04,high
TI0000419,TXN0000766,INTM00038,freight_forwarder,1,2022-09-04,2022-09-30,high
TI0000420,TXN0000500,INTM00038,freight_forwarder,1,2023-05-30,2023-06-05,high
TI0000421,TXN0003364,INTM00038,freight_forwarder,1,2022-05-06,2022-05-24,high
TI0000422,TXN0001242,INTM00038,freight_forwarder,1,2024-02-08,2024-02-23,high
TI0000423,TXN0004349,INTM00038,freight_forwarder,1,2022-04-16,2022-05-10,high
TI0000424,TXN0005309,INTM00038,freight_forwarder,1,2024-12-15,2025-01-13,high
TI0000425,TXN0003058,INTM00038,freight_forwarder,1,2023-05-14,2023-06-01,high
TI0000426,TXN0003665,INTM00038,freight_forwarder,1,2022-09-25,2022-10-12,high
TI0000427,TXN0004238,INTM00038,freight_forwarder,1,2022-05-31,2022-06-11,high
TI0000428,TXN0001198,INTM00038,freight_forwarder,1,2022-01-06,2022-01-25,high
TI0000429,TXN0002062,INTM00038,freight_forwarder,1,2024-06-26,2024-07-04,high
TI0000430,TXN0001470,INTM00038,freight_forwarder,1,2022-01-25,2022-02-11,high
TI0000431,TXN0004724,INTM00038,freight_forwarder,1,2023-01-25,2023-01-31,high
TI0000432,TXN0002117,INTM00038,freight_forwarder,1,2024-07-31,2024-08-10,high
TI0000433,TXN0003794,INTM00038,freight_forwarder,1,2022-10-03,2022-10-12,high
TI0000434,TXN0005688,INTM00038,freight_forwarder,1,2023-04-25,2023-05-02,high
TI0000435,TXN0001600,INTM00038,freight_forwarder,1,2022-04-01,2022-04-07,high
TI0000436,TXN0001269,INTM00038,freight_forwarder,1,2022-04-13,2022-04-26,high
TI0000437,TXN0002170,INTM00038,freight_forwarder,1,2024-06-30,2024-07-12,high
TI0000438,TXN0003943,INTM00038,freight_forwarder,1,2024-12-12,2024-12-29,high
TI0000439,TXN0002330,INTM00038,freight_forwarder,1,2023-03-23,2023-04-07,high
TI0000440,TXN0005150,INTM00038,freight_forwarder,1,2022-10-20,2022-11-11,high
TI0000441,TXN0003575,INTM00038,freight_forwarder,1,2024-04-09,2024-04-30,high
TI0000442,TXN0003328,INTM00038,freight_forwarder,1,2022-01-04,2022-01-25,high
TI0000443,TXN0002514,INTM00038,freight_forwarder,1,2022-09-28,2022-10-26,high
TI0000444,TXN0002238,INTM00038,freight_forwarder,1,2023-12-28,2024-01-15,high
TI0000445,TXN0005237,INTM00038,freight_forwarder,1,2023-02-13,2023-03-02,high
TI0000446,TXN0000452,INTM00038,freight_forwarder,1,2022-09-18,2022-10-01,high
TI0000447,TXN0005555,INTM00038,freight_forwarder,1,2022-09-12,2022-09-29,high
TI0000448,TXN0000071,INTM00038,freight_forwarder,1,2023-11-16,2023-11-27,high
TI0000449,TXN0003422,INTM00038,freight_forwarder,1,2024-12-27,2025-01-25,high
TI0000450,TXN0002381,INTM00038,freight_forwarder,1,2024-12-30,2025-01-22,high
TI0000451,TXN0001761,INTM00038,freight_forwarder,1,2022-12-19,2023-01-03,high
TI0000452,TXN0003192,INTM00038,freight_forwarder,1,2023-04-28,2023-05-25,high
TI0000453,TXN0001321,INTM00038,freight_forwarder,1,2022-10-04,2022-10-29,high
TI0000454,TXN0005311,INTM00038,freight_forwarder,1,2024-06-07,2024-06-27,high
TI0000455,TXN0002047,INTM00038,freight_forwarder,1,2023-04-11,2023-04-23,high
TI0000456,TXN0004049,INTM00038,freight_forwarder,1,2022-09-28,2022-10-05,high
TI0000457,TXN0000839,INTM00038,freight_forwarder,1,2024-12-28,2025-01-04,high
TI0000458,TXN0000521,INTM00038,freight_forwarder,1,2024-05-22,2024-06-15,high
TI0000459,TXN0003595,INTM00038,freight_forwarder,1,2023-04-03,2023-04-11,high
TI0000460,TXN0000387,INTM00038,freight_forwarder,1,2023-06-19,2023-07-08,high
TI0000461,TXN0005693,INTM00038,freight_forwarder,1,2022-07-01,2022-07-17,high
TI0000462,TXN0000928,INTM00038,freight_forwarder,1,2022-01-11,2022-02-01,high
TI0000463,TXN0003016,INTM00038,freight_forwarder,1,2022-07-27,2022-08-02,high
TI0000464,TXN0003398,INTM00038,freight_forwarder,1,2024-11-10,2024-12-02,high
TI0000465,TXN0005105,INTM00038,freight_forwarder,1,2023-05-23,2023-05-30,high
TI0000466,TXN0001008,INTM00038,freight_forwarder,1,2022-04-11,2022-04-27,high
TI0000467,TXN0005575,INTM00038,freight_forwarder,1,2022-04-08,2022-04-23,high
TI0000468,TXN0001525,INTM00038,freight_forwarder,1,2022-02-26,2022-03-15,high
TI0000469,TXN0005778,INTM00038,freight_forwarder,1,2023-08-22,2023-08-28,high
TI0000470,TXN0003169,INTM00038,freight_forwarder,1,2024-01-31,2024-02-12,high
TI0000471,TXN0001616,INTM00038,freight_forwarder,1,2023-01-19,2023-02-02,high
TI0000472,TXN0003397,INTM00038,freight_forwarder,1,2022-06-17,2022-07-07,high
TI0000473,TXN0004534,INTM00038,freight_forwarder,1,2022-12-10,2022-12-21,high
TI0000474,TXN0004949,INTM00038,freight_forwarder,1,2023-02-19,2023-03-08,high
TI0000475,TXN0001667,INTM00038,freight_forwarder,1,2024-11-17,2024-12-05,high
TI0000476,TXN0002621,INTM00038,freight_forwarder,1,2023-06-06,2023-06-19,high
TI0000477,TXN0003031,INTM00038,freight_forwarder,1,2024-04-05,2024-04-11,high
TI0000478,TXN0004667,INTM00038,freight_forwarder,1,2023-12-26,2024-01-05,high
TI0000479,TXN0004153,INTM00038,freight_forwarder,1,2022-03-19,2022-04-03,high
TI0000480,TXN0000478,INTM00038,freight_forwarder,1,2024-05-03,2024-05-23,high
TI0000481,TXN0000315,INTM00038,freight_forwarder,1,2024-08-09,2024-08-16,high
TI0000482,TXN0004807,INTM00038,freight_forwarder,1,2024-05-10,2024-05-26,high
TI0000483,TXN0002578,INTM00038,freight_forwarder,1,2023-11-20,2023-12-03,high
TI0000484,TXN0001624,INTM00038,freight_forwarder,1,2024-04-18,2024-04-28,high
TI0000485,TXN0005548,INTM00038,freight_forwarder,1,2023-11-22,2023-12-13,high
TI0000486,TXN0001554,INTM00038,freight_forwarder,1,2024-02-21,2024-03-16,high
TI0000487,TXN0004322,INTM00038,freight_forwarder,1,2024-01-23,2024-02-10,high
TI0000488,TXN0000860,INTM00038,freight_forwarder,1,2024-09-27,2024-10-15,high
TI0000489,TXN0004150,INTM00038,freight_forwarder,1,2023-12-29,2024-01-16,high
TI0000490,TXN0002755,INTM00038,freight_forwarder,1,2024-09-16,2024-10-06,high
TI0000491,TXN0005429,INTM00038,freight_forwarder,1,2024-09-09,2024-10-03,high
TI0000492,TXN0003435,INTM00038,freight_forwarder,1,2022-01-18,2022-02-06,high
TI0000493,TXN0001487,INTM00038,freight_forwarder,1,2022-11-20,2022-12-16,high
TI0000494,TXN0003040,INTM00038,freight_forwarder,1,2022-05-30,2022-06-19,high
TI0000495,TXN0004547,INTM00038,freight_forwarder,1,2022-01-26,2022-02-11,high
TI0000496,TXN0002453,INTM00038,freight_forwarder,1,2024-12-27,2025-01-03,high
TI0000497,TXN0005198,INTM00038,freight_forwarder,1,2023-10-18,2023-10-28,high
TI0000498,TXN0005091,INTM00038,freight_forwarder,1,2022-01-06,2022-01-18,high
TI0000499,TXN0003147,INTM00038,freight_forwarder,1,2024-09-16,2024-10-04,high
TI0000500,TXN0002575,INTM00038,freight_forwarder,1,2023-05-15,2023-06-08,high
TI0000501,TXN0002075,INTM00038,freight_forwarder,1,2023-07-22,2023-08-08,high
TI0000502,TXN0003996,INTM00038,freight_forwarder,1,2023-12-09,2024-01-02,high
TI0000503,TXN0003247,INTM00038,freight_forwarder,1,2022-06-04,2022-06-30,high
TI0000504,TXN0001131,INTM00038,freight_forwarder,1,2022-05-12,2022-05-18,high
TI0000505,TXN0002571,INTM00038,freight_forwarder,1,2024-08-30,2024-09-19,high
TI0000506,TXN0002674,INTM00038,freight_forwarder,1,2022-10-16,2022-11-08,high
TI0000507,TXN0001856,INTM00038,freight_forwarder,1,2024-02-02,2024-03-01,high
TI0000508,TXN0000828,INTM00038,freight_forwarder,1,2022-03-21,2022-03-31,high
TI0000509,TXN0000431,INTM00038,freight_forwarder,1,2022-12-07,2022-12-29,high
TI0000510,TXN0005507,INTM00038,freight_forwarder,1,2022-02-10,2022-03-07,high
TI0000511,TXN0004495,INTM00038,freight_forwarder,1,2024-01-20,2024-02-06,high
TI0000512,TXN0005412,INTM00038,freight_forwarder,1,2023-05-20,2023-06-03,high
TI0000513,TXN0004225,INTM00038,freight_forwarder,1,2023-09-19,2023-10-02,high
TI0000514,TXN0005752,INTM00038,freight_forwarder,1,2023-09-05,2023-09-17,high
TI0000515,TXN0005404,INTM00038,freight_forwarder,1,2022-10-20,2022-11-08,high
TI0000516,TXN0003091,INTM00038,freight_forwarder,1,2024-08-14,2024-08-26,high
TI0000517,TXN0000114,INTM00038,freight_forwarder,1,2023-09-04,2023-10-03,high
TI0000518,TXN0000084,INTM00038,freight_forwarder,1,2023-02-05,2023-02-27,high
TI0000519,TXN0004457,INTM00038,freight_forwarder,1,2023-06-30,2023-07-16,high
TI0000520,TXN0002860,INTM00038,freight_forwarder,1,2023-11-19,2023-12-11,high
TI0000521,TXN0001625,INTM00038,freight_forwarder,1,2023-12-07,2023-12-22,high
TI0000522,TXN0002740,INTM00038,freight_forwarder,1,2023-05-10,2023-05-30,high
TI0000523,TXN0003773,INTM00038,freight_forwarder,1,2022-10-22,2022-11-07,high
TI0000524,TXN0004920,INTM00038,freight_forwarder,1,2024-01-26,2024-02-23,high
TI0000525,TXN0003203,INTM00038,freight_forwarder,1,2022-12-21,2022-12-31,high
TI0000526,TXN0002979,INTM00038,freight_forwarder,1,2023-06-21,2023-07-03,high
TI0000527,TXN0003470,INTM00038,freight_forwarder,1,2024-09-17,2024-10-09,high
TI0000528,TXN0000846,INTM00038,freight_forwarder,1,2024-11-07,2024-11-27,high
TI0000529,TXN0002977,INTM00038,freight_forwarder,1,2024-07-29,2024-08-09,high
TI0000530,TXN0001808,INTM00038,freight_forwarder,1,2023-12-08,2023-12-24,high
TI0000531,TXN0000062,INTM00038,freight_forwarder,1,2024-10-10,2024-10-31,high
TI0000532,TXN0004141,INTM00038,freight_forwarder,1,2022-06-28,2022-07-17,high
TI0000533,TXN0001604,INTM00038,freight_forwarder,1,2024-06-13,2024-07-11,high
TI0000534,TXN0003911,INTM00038,freight_forwarder,1,2022-09-04,2022-09-12,high
TI0000535,TXN0005533,INTM00038,freight_forwarder,1,2024-09-29,2024-10-11,high
TI0000536,TXN0000076,INTM00038,freight_forwarder,1,2023-09-23,2023-10-20,high
TI0000537,TXN0002537,INTM00038,freight_forwarder,1,2022-02-09,2022-03-03,high
TI0000538,TXN0001725,INTM00038,freight_forwarder,1,2023-03-24,2023-04-19,high
TI0000539,TXN0001901,INTM00038,freight_forwarder,1,2024-09-27,2024-10-09,high
TI0000540,TXN0005856,INTM00038,freight_forwarder,1,2023-10-22,2023-11-19,high
TI0000541,TXN0000144,INTM00038,freight_forwarder,1,2023-04-06,2023-04-21,high
TI0000542,TXN0002228,INTM00038,freight_forwarder,1,2024-05-25,2024-06-17,high
TI0000543,TXN0000550,INTM00038,freight_forwarder,1,2023-12-06,2023-12-21,high
TI0000544,TXN0001334,INTM00038,freight_forwarder,1,2022-05-19,2022-06-10,high
TI0000545,TXN0000987,INTM00038,freight_forwarder,1,2022-05-05,2022-06-01,high
TI0000546,TXN0003125,INTM00038,freight_forwarder,1,2023-01-22,2023-01-28,high
TI0000547,TXN0001239,INTM00038,freight_forwarder,1,2024-08-31,2024-09-28,high
TI0000548,TXN0004155,INTM00038,freight_forwarder,1,2023-02-01,2023-02-17,high
TI0000549,TXN0001055,INTM00038,freight_forwarder,1,2024-07-21,2024-08-08,high
TI0000550,TXN0000368,INTM00038,freight_forwarder,1,2023-07-29,2023-08-03,high
TI0000551,TXN0004337,INTM00038,freight_forwarder,1,2022-05-01,2022-05-07,high
TI0000552,TXN0004272,INTM00038,freight_forwarder,1,2024-07-17,2024-08-14,high
TI0000553,TXN0001417,INTM00038,freight_forwarder,1,2024-07-10,2024-08-07,high
TI0000554,TXN0000136,INTM00038,freight_forwarder,1,2023-08-15,2023-09-03,high
TI0000555,TXN0002459,INTM00038,freight_forwarder,1,2023-09-14,2023-10-04,high
TI0000556,TXN0004103,INTM00038,freight_forwarder,1,2024-07-26,2024-08-01,high
TI0000557,TXN0000369,INTM00038,freight_forwarder,1,2023-03-27,2023-04-17,high
TI0000558,TXN0003534,INTM00038,freight_forwarder,1,2022-07-12,2022-07-31,high
TI0000559,TXN0002090,INTM00038,freight_forwarder,1,2023-12-19,2024-01-16,high
TI0000560,TXN0005341,INTM00038,freight_forwarder,1,2023-05-07,2023-05-28,high
TI0000561,TXN0000738,INTM00038,freight_forwarder,1,2023-05-01,2023-05-27,high
TI0000562,TXN0004444,INTM00038,freight_forwarder,1,2023-09-14,2023-10-13,high
TI0000563,TXN0003327,INTM00038,freight_forwarder,1,2022-12-31,2023-01-28,high
TI0000564,TXN0001642,INTM00038,freight_forwarder,1,2024-12-28,2025-01-18,high
TI0000565,TXN0001438,INTM00038,freight_forwarder,1,2022-03-13,2022-04-09,high
TI0000566,TXN0003363,INTM00038,freight_forwarder,1,2024-12-05,2024-12-30,high
TI0000567,TXN0002706,INTM00038,freight_forwarder,1,2022-11-20,2022-11-29,high
TI0000568,TXN0005420,INTM00038,freight_forwarder,1,2024-10-21,2024-11-14,high
TI0000569,TXN0000650,INTM00038,freight_forwarder,1,2022-07-31,2022-08-17,high
TI0000570,TXN0000193,INTM00038,freight_forwarder,1,2024-07-20,2024-08-12,high
TI0000571,TXN0003847,INTM00038,freight_forwarder,1,2022-06-07,2022-06-27,high
TI0000572,TXN0002144,INTM00038,freight_forwarder,1,2022-09-24,2022-10-01,high
TI0000573,TXN0005935,INTM00038,freight_forwarder,1,2023-08-17,2023-09-06,high
TI0000574,TXN0002279,INTM00038,freight_forwarder,1,2022-10-02,2022-10-15,high
TI0000575,TXN0002802,INTM00038,freight_forwarder,1,2023-04-15,2023-05-09,high
TI0000576,TXN0001915,INTM00038,freight_forwarder,1,2023-03-24,2023-04-16,high
