transaction_id,customer_id,counterparty_id,product_id,destination_country_id,transaction_date,invoice_value,currency,incoterm,direction,stated_purpose
TXN0000234,CUST00105,CPTY00110,PROD0017,IN,2022-04-02,5803.7,GBP,FCA,export,Component supply order
TXN0000235,CUST00029,CPTY00154,PROD0015,VN,2024-09-30,23634.0,USD,EXW,export,Component supply order
TXN0000236,CUST00059,CPTY00174,PROD0014,IT,2023-10-20,37916.6,EUR,DAP,export,Commercial goods sale
TXN0000237,CUST00153,CPTY00022,PROD0012,SA,2022-12-26,13509.13,GBP,EXW,export,Bulk commodity sale
TXN0000238,CUST00017,CPTY00039,PROD0003,JP,2022-03-28,189790.51,GBP,CIF,export,Commercial goods sale
TXN0000239,CUST00003,CPTY00042,PROD0017,AU,2024-02-02,2641.31,GBP,CIF,export,Wholesale supply agreement
TXN0000240,CUST00119,CPTY00203,PROD0002,NL,2022-02-13,13555.29,EUR,FCA,export,Bulk commodity sale
TXN0000241,CUST00080,CPTY00020,PROD0009,PL,2022-04-11,17946.24,GBP,CIF,export,Bulk commodity sale
TXN0000242,CUST00046,CPTY00159,PROD0007,IT,2023-10-13,8071.66,EUR,EXW,import,Standard trade shipment
TXN0000243,CUST00085,CPTY00029,PROD0008,QA,2023-12-04,12986.75,GBP,DAP,export,Bulk commodity sale
TXN0000244,CUST00034,CPTY00200,PROD0018,NG,2023-09-17,7351.9,GBP,FOB,import,Commercial goods sale
TXN0000245,CUST00068,CPTY00255,PROD0005,SG,2024-09-23,19249.1,GBP,DAP,export,Bulk commodity sale
TXN0000246,CUST00043,CPTY00108,PROD0011,AU,2022-10-22,529659.27,GBP,FCA,export,Commercial goods sale
TXN0000247,CUST00106,CPTY00056,PROD0004,IT,2023-09-01,173231.31,GBP,EXW,import,Wholesale supply agreement
TXN0000248,CUST00122,CPTY00116,PROD0017,IN,2022-12-02,1292.95,EUR,EXW,import,Commercial goods sale
TXN0000249,CUST00165,CPTY00180,PROD0014,US,2023-02-01,9983.17,USD,EXW,export,Standard trade shipment
TXN0000250,CUST00013,CPTY00190,PROD0008,QA,2022-06-15,8831.49,GBP,DAP,export,Component supply order
TXN0000251,CUST00059,CPTY00166,PROD0002,JP,2024-05-19,25865.35,USD,FOB,import,Component supply order
TXN0000252,CUST00048,CPTY00152,PROD0003,NG,2024-02-11,272861.77,GBP,DAP,export,Commercial goods sale
TXN0000253,CUST00105,CPTY00165,PROD0005,VN,2024-02-21,164567.57,USD,EXW,export,Component supply order
TXN0000254,CUST00096,CPTY00057,PROD0008,DE,2022-06-05,12485.08,USD,FOB,export,Wholesale supply agreement
TXN0000255,CUST00158,CPTY00054,PROD0016,KR,2022-05-09,7814.84,EUR,FCA,export,Distribution contract
TXN0000256,CUST00166,CPTY00243,PROD0003,ZA,2024-05-07,22384.28,USD,FOB,import,Wholesale supply agreement
TXN0000257,CUST00140,CPTY00151,PROD0011,ES,2023-12-31,267865.64,GBP,EXW,import,Distribution contract
TXN0000258,CUST00036,CPTY00224,PROD0007,JP,2022-02-02,7466.03,GBP,FCA,export,Commercial goods sale
TXN0000259,CUST00008,CPTY00163,PROD0001,TR,2023-12-30,23941.53,GBP,FCA,export,Wholesale supply agreement
TXN0000260,CUST00162,CPTY00119,PROD0012,VN,2024-12-10,1641.44,GBP,DAP,export,Wholesale supply agreement
TXN0000261,CUST00170,CPTY00149,PROD0013,CN,2024-04-04,1501029.9,GBP,DAP,import,Bulk commodity sale
TXN0000262,CUST00046,CPTY00180,PROD0018,GH,2022-11-01,5519.42,GBP,EXW,import,Component supply order
TXN0000263,CUST00009,CPTY00049,PROD0010,AU,2022-12-13,7257.99,EUR,DAP,export,Commercial goods sale
TXN0000264,CUST00123,CPTY00121,PROD0006,ES,2024-04-04,26325767.77,EUR,FCA,import,Distribution contract
TXN0000265,CUST00106,CPTY00188,PROD0016,IE,2023-03-16,40371.1,GBP,EXW,export,Component supply order
TXN0000266,CUST00160,CPTY00023,PROD0005,KE,2024-03-18,20125.14,EUR,EXW,export,Component supply order
TXN0000267,CUST00104,CPTY00020,PROD0013,QA,2024-11-18,250825.5,USD,FOB,export,Standard trade shipment
TXN0000268,CUST00137,CPTY00042,PROD0017,KR,2023-03-21,8285.57,GBP,FCA,export,Bulk commodity sale
TXN0000269,CUST00142,CPTY00154,PROD0001,NL,2023-09-21,106241.6,EUR,FCA,export,Wholesale supply agreement
TXN0000270,CUST00002,CPTY00062,PROD0017,PT,2023-06-21,9746.33,EUR,DAP,import,Bulk commodity sale
TXN0000271,CUST00027,CPTY00114,PROD0004,CA,2023-07-12,43326.44,USD,DAP,export,Commercial goods sale
TXN0000272,CUST00141,CPTY00035,PROD0009,IN,2022-03-24,2117.9,USD,CIF,export,Standard trade shipment
TXN0000273,CUST00033,CPTY00066,PROD0005,KR,2024-12-17,118477.77,GBP,FCA,import,Standard trade shipment
TXN0000274,CUST00038,CPTY00005,PROD0003,IN,2023-08-16,126287.66,USD,FOB,import,Wholesale supply agreement
TXN0000275,CUST00136,CPTY00210,PROD0013,MY,2022-09-09,2128483.94,USD,DAP,export,Standard trade shipment
TXN0000276,CUST00037,CPTY00122,PROD0009,AU,2023-09-22,22493.43,USD,CIF,export,Component supply order
TXN0000277,CUST00027,CPTY00046,PROD0010,IT,2023-03-13,17933.18,GBP,EXW,import,Bulk commodity sale
TXN0000278,CUST00003,CPTY00137,PROD0009,NG,2024-06-19,47674.02,USD,FOB,export,Commercial goods sale
TXN0000279,CUST00085,CPTY00243,PROD0014,SA,2024-04-12,215998.14,USD,FOB,export,Standard trade shipment
TXN0000280,CUST00115,CPTY00215,PROD0018,AE,2023-02-23,13765.46,USD,CIF,export,Bulk commodity sale
TXN0000281,CUST00132,CPTY00230,PROD0010,US,2024-02-21,36586.93,GBP,CIF,export,Standard trade shipment
TXN0000282,CUST00164,CPTY00106,PROD0003,IE,2022-02-06,428118.05,GBP,FCA,import,Commercial goods sale
TXN0000283,CUST00118,CPTY00094,PROD0006,US,2024-11-25,19111090.17,GBP,EXW,import,Wholesale supply agreement
TXN0000284,CUST00137,CPTY00083,PROD0009,VN,2023-07-14,71029.44,USD,FOB,export,Distribution contract
TXN0000285,CUST00038,CPTY00080,PROD0002,GB,2023-12-19,2168.81,GBP,FCA,import,Wholesale supply agreement
TXN0000286,CUST00062,CPTY00240,PROD0005,GH,2023-12-09,101252.48,EUR,DAP,export,Distribution contract
TXN0000287,CUST00055,CPTY00036,PROD0004,PT,2022-12-10,901195.45,USD,FCA,import,Wholesale supply agreement
TXN0000288,CUST00012,CPTY00222,PROD0018,CA,2024-01-27,4019.0,GBP,FCA,export,Commercial goods sale
TXN0000289,CUST00175,CPTY00239,PROD0008,NL,2023-03-12,10054.75,USD,EXW,export,Distribution contract
TXN0000290,CUST00044,CPTY00220,PROD0016,GH,2024-01-16,174287.82,GBP,FOB,export,Commercial goods sale
TXN0000291,CUST00081,CPTY00164,PROD0010,CA,2022-04-09,18713.45,GBP,EXW,import,Bulk commodity sale
TXN0000292,CUST00065,CPTY00223,PROD0010,AU,2022-06-10,11232.85,GBP,DAP,export,Commercial goods sale
TXN0000293,CUST00009,CPTY00009,PROD0017,VN,2024-10-09,1043.21,USD,FOB,export,Commercial goods sale
TXN0000294,CUST00163,CPTY00213,PROD0013,NL,2024-03-17,1762477.67,EUR,FCA,export,Wholesale supply agreement
TXN0000295,CUST00040,CPTY00133,PROD0005,IE,2022-05-22,868518.55,GBP,CIF,export,Standard trade shipment
TXN0000296,CUST00019,CPTY00250,PROD0006,QA,2022-08-23,26526517.08,USD,DAP,export,Distribution contract
TXN0000297,CUST00062,CPTY00023,PROD0012,BR,2023-08-22,4730.54,GBP,FCA,export,Commercial goods sale
TXN0000298,CUST00026,CPTY00242,PROD0001,PT,2022-01-07,34345.13,GBP,FCA,export,Distribution contract
TXN0000299,CUST00180,CPTY00150,PROD0003,AU,2023-03-16,45005.81,USD,DAP,import,Commercial goods sale
TXN0000300,CUST00035,CPTY00028,PROD0002,QA,2022-12-24,35425.05,USD,CIF,import,Distribution contract
TXN0000301,CUST00055,CPTY00133,PROD0013,TH,2022-05-28,414820.72,EUR,EXW,export,Wholesale supply agreement
TXN0000302,CUST00049,CPTY00010,PROD0008,FR,2022-11-25,1411.93,USD,EXW,export,Component supply order
TXN0000303,CUST00005,CPTY00022,PROD0001,TR,2022-11-18,169843.76,GBP,FCA,export,Distribution contract
TXN0000304,CUST00003,CPTY00139,PROD0014,SG,2022-03-15,12229.89,GBP,FOB,export,Standard trade shipment
TXN0000305,CUST00093,CPTY00213,PROD0012,KE,2023-11-26,451.02,GBP,FOB,import,Wholesale supply agreement
TXN0000306,CUST00042,CPTY00029,PROD0013,TH,2022-10-26,323852.08,EUR,FOB,export,Distribution contract
TXN0000307,CUST00016,CPTY00069,PROD0003,SA,2022-02-04,134069.3,USD,FCA,import,Component supply order
TXN0000308,CUST00053,CPTY00102,PROD0016,ES,2022-01-25,280893.94,GBP,EXW,export,Commercial goods sale
TXN0000309,CUST00050,CPTY00141,PROD0004,JP,2024-11-24,33236.69,GBP,DAP,import,Wholesale supply agreement
TXN0000310,CUST00077,CPTY00001,PROD0011,IE,2022-05-10,1353846.54,GBP,FOB,import,Distribution contract
TXN0000311,CUST00179,CPTY00167,PROD0011,JP,2024-09-23,59845.21,USD,FOB,import,Distribution contract
TXN0000312,CUST00056,CPTY00130,PROD0004,IE,2022-07-02,1061152.16,GBP,DAP,import,Distribution contract
TXN0000313,CUST00127,CPTY00251,PROD0007,NL,2022-04-03,950.38,EUR,DAP,export,Component supply order
TXN0000314,CUST00139,CPTY00079,PROD0001,CN,2023-08-21,24220.99,GBP,EXW,export,Commercial goods sale
TXN0000315,CUST00010,CPTY00129,PROD0009,JP,2024-08-09,46377.26,USD,FOB,export,Wholesale supply agreement
TXN0000316,CUST00091,CPTY00022,PROD0013,IN,2022-03-20,1151010.96,GBP,EXW,import,Distribution contract
TXN0000317,CUST00081,CPTY00239,PROD0006,TR,2022-12-27,11450605.74,GBP,DAP,import,Standard trade shipment
TXN0000318,CUST00092,CPTY00217,PROD0010,NG,2024-04-04,7016.36,GBP,CIF,export,Commercial goods sale
TXN0000319,CUST00031,CPTY00093,PROD0018,IE,2022-03-15,3803.36,GBP,CIF,import,Bulk commodity sale
TXN0000320,CUST00084,CPTY00120,PROD0005,US,2022-07-05,868679.92,EUR,DAP,export,Standard trade shipment
TXN0000321,CUST00023,CPTY00223,PROD0006,KE,2022-12-02,30633750.68,USD,CIF,export,Wholesale supply agreement
TXN0000322,CUST00171,CPTY00077,PROD0003,PT,2024-06-03,355926.38,GBP,FOB,export,Distribution contract
TXN0000323,CUST00106,CPTY00062,PROD0010,FR,2024-06-05,314.48,USD,DAP,export,Commercial goods sale
TXN0000324,CUST00007,CPTY00063,PROD0004,NL,2024-02-17,988689.48,USD,FOB,export,Standard trade shipment
TXN0000325,CUST00092,CPTY00184,PROD0016,US,2023-12-31,48734.33,USD,EXW,import,Bulk commodity sale
TXN0000326,CUST00167,CPTY00055,PROD0006,ZA,2022-01-29,27596003.73,GBP,EXW,export,Component supply order
TXN0000327,CUST00134,CPTY00024,PROD0012,CN,2022-09-19,5771.07,GBP,FOB,export,Wholesale supply agreement
TXN0000328,CUST00050,CPTY00044,PROD0004,US,2024-10-07,506673.84,GBP,DAP,export,Wholesale supply agreement
TXN0000329,CUST00161,CPTY00257,PROD0006,MY,2024-02-28,3822422.12,EUR,FCA,export,Wholesale supply agreement
TXN0000330,CUST00034,CPTY00227,PROD0004,NG,2022-09-22,41827.4,GBP,FCA,import,Commercial goods sale
TXN0000331,CUST00045,CPTY00249,PROD0010,KE,2024-02-15,2594.85,USD,CIF,import,Distribution contract
TXN0000332,CUST00028,CPTY00073,PROD0001,CA,2024-03-04,85461.25,EUR,CIF,export,Commercial goods sale
TXN0000333,CUST00167,CPTY00115,PROD0002,GB,2024-03-25,15960.43,GBP,DAP,import,Commercial goods sale
TXN0000334,CUST00130,CPTY00128,PROD0010,MY,2024-12-10,1312.29,GBP,EXW,import,Distribution contract
TXN0000335,CUST00094,CPTY00137,PROD0010,GH,2023-08-16,8231.8,GBP,DAP,import,Component supply order
TXN0000336,CUST00121,CPTY00007,PROD0006,ZA,2022-03-07,57605.07,USD,CIF,export,Component supply order
TXN0000337,CUST00047,CPTY00156,PROD0008,EG,2024-06-16,1545.7,GBP,FOB,export,Component supply order
TXN0000338,CUST00013,CPTY00011,PROD0008,PT,2022-01-17,625.43,GBP,FOB,import,Component supply order
TXN0000339,CUST00153,CPTY00072,PROD0014,GB,2023-12-04,17211.31,GBP,FCA,export,Component supply order
TXN0000340,CUST00174,CPTY00077,PROD0009,VN,2024-05-22,87351.11,USD,EXW,export,Standard trade shipment
TXN0000341,CUST00007,CPTY00176,PROD0016,GH,2022-05-18,94901.95,USD,EXW,export,Wholesale supply agreement
TXN0000342,CUST00010,CPTY00234,PROD0004,KR,2024-05-23,1098024.74,GBP,DAP,export,Bulk commodity sale
TXN0000343,CUST00101,CPTY00182,PROD0004,SG,2024-06-07,1007040.08,USD,CIF,export,Component supply order
TXN0000344,CUST00008,CPTY00114,PROD0008,CN,2023-12-18,10442.4,GBP,CIF,import,Distribution contract
TXN0000345,CUST00130,CPTY00137,PROD0002,PT,2022-12-21,3398.27,GBP,EXW,export,Standard trade shipment
TXN0000346,CUST00171,CPTY00134,PROD0013,BR,2022-08-10,875680.77,GBP,FOB,export,Distribution contract
TXN0000347,CUST00051,CPTY00039,PROD0008,PL,2024-02-12,7501.81,USD,DAP,import,Standard trade shipment
TXN0000348,CUST00053,CPTY00249,PROD0007,TR,2022-06-22,10263.25,USD,FOB,export,Commercial goods sale
TXN0000349,CUST00156,CPTY00239,PROD0010,AU,2024-01-10,23256.93,GBP,FOB,export,Bulk commodity sale
TXN0000350,CUST00065,CPTY00063,PROD0002,AU,2022-07-05,4597.72,GBP,DAP,import,Standard trade shipment
TXN0000351,CUST00044,CPTY00030,PROD0007,MY,2023-01-04,9401.67,GBP,CIF,import,Bulk commodity sale
TXN0000352,CUST00016,CPTY00043,PROD0018,VN,2023-07-10,2371.21,GBP,DAP,import,Distribution contract
TXN0000353,CUST00152,CPTY00164,PROD0012,US,2022-06-27,2381.67,GBP,EXW,export,Distribution contract
TXN0000354,CUST00167,CPTY00008,PROD0011,ZA,2024-05-20,635309.41,GBP,FOB,export,Commercial goods sale
TXN0000355,CUST00015,CPTY00027,PROD0010,BR,2024-02-01,8715.51,GBP,DAP,import,Standard trade shipment
TXN0000356,CUST00145,CPTY00169,PROD0009,KR,2022-01-18,53307.19,GBP,FOB,import,Component supply order
TXN0000357,CUST00029,CPTY00038,PROD0017,AU,2024-07-19,1051.72,GBP,CIF,export,Standard trade shipment
TXN0000358,CUST00025,CPTY00018,PROD0017,VN,2024-02-25,2606.18,GBP,DAP,import,Component supply order
TXN0000359,CUST00069,CPTY00006,PROD0008,US,2024-07-07,9090.36,USD,EXW,import,Commercial goods sale
TXN0000360,CUST00079,CPTY00184,PROD0017,CA,2023-10-22,5547.8,GBP,CIF,export,Bulk commodity sale
TXN0000361,CUST00154,CPTY00095,PROD0002,IN,2023-11-18,20189.18,USD,CIF,export,Commercial goods sale
TXN0000362,CUST00126,CPTY00074,PROD0006,AE,2023-02-25,1823876.16,GBP,EXW,export,Distribution contract
TXN0000363,CUST00027,CPTY00167,PROD0006,AE,2022-09-07,3858737.67,GBP,CIF,import,Distribution contract
TXN0000364,CUST00106,CPTY00045,PROD0013,GB,2022-09-16,44859.99,GBP,FCA,export,Distribution contract
TXN0000365,CUST00158,CPTY00136,PROD0011,FR,2022-12-13,3487598.86,GBP,DAP,import,Standard trade shipment
TXN0000366,CUST00120,CPTY00126,PROD0009,AU,2022-11-15,27460.61,USD,FCA,export,Bulk commodity sale
TXN0000367,CUST00042,CPTY00176,PROD0005,JP,2024-04-07,180254.24,GBP,CIF,import,Bulk commodity sale
TXN0000368,CUST00024,CPTY00163,PROD0010,CA,2023-07-29,7669.04,GBP,FCA,export,Commercial goods sale
TXN0000369,CUST00082,CPTY00176,PROD0005,FR,2023-03-27,639552.52,GBP,CIF,import,Bulk commodity sale
TXN0000370,CUST00085,CPTY00056,PROD0009,SG,2024-03-05,50860.57,GBP,CIF,export,Distribution contract
TXN0000371,CUST00064,CPTY00037,PROD0007,CN,2024-03-13,11735.04,EUR,CIF,import,Standard trade shipment
TXN0000372,CUST00020,CPTY00139,PROD0016,FR,2024-10-21,286892.54,EUR,EXW,import,Component supply order
TXN0000373,CUST00022,CPTY00015,PROD0014,CA,2022-12-06,98301.43,GBP,DAP,export,Wholesale supply agreement
TXN0000374,CUST00096,CPTY00119,PROD0004,TH,2022-09-24,1721909.37,GBP,FOB,import,Standard trade shipment
TXN0000375,CUST00170,CPTY00163,PROD0017,CN,2022-01-07,2295.36,GBP,EXW,export,Standard trade shipment
TXN0000376,CUST00108,CPTY00214,PROD0012,KE,2022-06-25,5660.69,GBP,FCA,import,Standard trade shipment
TXN0000377,CUST00079,CPTY00170,PROD0007,GH,2023-10-24,1247.51,GBP,EXW,export,Wholesale supply agreement
TXN0000378,CUST00168,CPTY00259,PROD0010,PL,2024-06-05,1526.67,GBP,DAP,import,Bulk commodity sale
TXN0000379,CUST00125,CPTY00145,PROD0004,EG,2023-10-21,243270.45,GBP,DAP,import,Bulk commodity sale
TXN0000380,CUST00130,CPTY00117,PROD0001,KE,2024-12-22,1870.03,GBP,FCA,import,Component supply order
TXN0000381,CUST00104,CPTY00064,PROD0008,PL,2023-11-19,2001.17,GBP,DAP,export,Distribution contract
TXN0000382,CUST00138,CPTY00176,PROD0015,EG,2024-08-25,100293.33,USD,EXW,export,Commercial goods sale
TXN0000383,CUST00091,CPTY00211,PROD0007,KE,2022-10-21,80.6,EUR,FOB,import,Component supply order
TXN0000384,CUST00112,CPTY00084,PROD0007,PL,2022-12-22,3453.77,GBP,FCA,export,Standard trade shipment
TXN0000385,CUST00111,CPTY00020,PROD0018,SG,2024-06-07,7151.38,USD,CIF,import,Commercial goods sale
TXN0000386,CUST00136,CPTY00003,PROD0018,SG,2023-12-26,12745.76,GBP,FCA,export,Bulk commodity sale
TXN0000387,CUST00162,CPTY00165,PROD0009,DE,2023-06-19,8136.11,GBP,CIF,export,Bulk commodity sale
TXN0000388,CUST00053,CPTY00173,PROD0001,AU,2024-11-13,29902.48,USD,EXW,import,Bulk commodity sale
TXN0000389,CUST00126,CPTY00032,PROD0013,AE,2024-04-15,874358.94,GBP,FCA,export,Distribution contract
TXN0000390,CUST00006,CPTY00006,PROD0013,EG,2022-11-20,1608631.75,EUR,FOB,export,Distribution contract
TXN0000391,CUST00096,CPTY00171,PROD0017,JP,2023-11-01,4207.36,EUR,CIF,export,Commercial goods sale
TXN0000392,CUST00162,CPTY00104,PROD0018,IN,2023-03-11,7532.22,GBP,DAP,import,Distribution contract
TXN0000393,CUST00117,CPTY00109,PROD0012,SA,2023-04-02,3457.74,GBP,CIF,export,Standard trade shipment
TXN0000394,CUST00049,CPTY00069,PROD0002,BR,2024-06-01,23497.09,GBP,FCA,import,Component supply order
TXN0000395,CUST00110,CPTY00187,PROD0005,PT,2024-01-15,631682.58,EUR,EXW,export,Wholesale supply agreement
TXN0000396,CUST00065,CPTY00194,PROD0013,KE,2022-01-14,1036554.58,GBP,FCA,export,Commercial goods sale
TXN0000397,CUST00078,CPTY00014,PROD0011,KE,2023-09-23,1437849.32,USD,EXW,export,Wholesale supply agreement
TXN0000398,CUST00042,CPTY00024,PROD0008,TH,2023-12-11,10976.21,GBP,FOB,export,Wholesale supply agreement
TXN0000399,CUST00113,CPTY00145,PROD0008,QA,2023-07-14,8201.85,USD,FCA,export,Distribution contract
TXN0000400,CUST00036,CPTY00157,PROD0013,US,2022-11-25,541206.84,GBP,EXW,export,Bulk commodity sale
TXN0000401,CUST00080,CPTY00038,PROD0008,KR,2023-12-12,1351.56,USD,CIF,export,Distribution contract
TXN0000402,CUST00170,CPTY00042,PROD0003,GB,2024-11-04,88487.38,USD,DAP,import,Distribution contract
TXN0000403,CUST00137,CPTY00178,PROD0018,FR,2022-04-05,785.66,GBP,CIF,export,Distribution contract
TXN0000404,CUST00075,CPTY00119,PROD0007,FR,2023-10-23,4863.29,GBP,EXW,export,Component supply order
TXN0000405,CUST00175,CPTY00032,PROD0006,US,2024-09-24,3155442.04,GBP,DAP,export,Distribution contract
TXN0000406,CUST00003,CPTY00159,PROD0002,SA,2023-03-15,41466.67,USD,EXW,export,Bulk commodity sale
TXN0000407,CUST00173,CPTY00020,PROD0009,TH,2023-01-03,20248.53,USD,DAP,import,Commercial goods sale
TXN0000408,CUST00064,CPTY00060,PROD0018,JP,2022-09-29,12366.65,GBP,FOB,import,Commercial goods sale
TXN0000409,CUST00148,CPTY00186,PROD0003,NL,2022-09-04,482471.49,EUR,FCA,import,Distribution contract
TXN0000410,CUST00171,CPTY00058,PROD0005,ES,2023-03-05,795643.04,GBP,DAP,export,Standard trade shipment
TXN0000411,CUST00109,CPTY00017,PROD0004,GB,2024-04-25,563004.36,EUR,DAP,export,Distribution contract
TXN0000412,CUST00110,CPTY00250,PROD0002,TH,2022-07-19,18375.87,EUR,FCA,import,Wholesale supply agreement
TXN0000413,CUST00135,CPTY00002,PROD0011,AU,2022-09-11,724414.61,USD,EXW,export,Standard trade shipment
TXN0000414,CUST00044,CPTY00134,PROD0006,ES,2024-12-30,6140397.39,EUR,FOB,export,Wholesale supply agreement
TXN0000415,CUST00033,CPTY00215,PROD0014,IE,2024-12-27,29062.45,GBP,FOB,export,Distribution contract
TXN0000416,CUST00062,CPTY00258,PROD0008,NL,2022-09-06,3778.95,USD,FCA,import,Commercial goods sale
TXN0000417,CUST00087,CPTY00211,PROD0012,EG,2023-04-06,4355.24,GBP,FCA,import,Wholesale supply agreement
TXN0000418,CUST00134,CPTY00089,PROD0002,DE,2023-03-19,10508.25,GBP,FOB,export,Component supply order
TXN0000419,CUST00047,CPTY00223,PROD0006,CA,2022-11-22,6274975.64,USD,DAP,export,Standard trade shipment
TXN0000420,CUST00102,CPTY00004,PROD0008,US,2022-06-17,13442.9,EUR,DAP,import,Wholesale supply agreement
TXN0000421,CUST00001,CPTY00085,PROD0002,IE,2022-03-10,5820.26,EUR,FOB,import,Commercial goods sale
TXN0000422,CUST00006,CPTY00052,PROD0008,GH,2023-11-04,7065.47,USD,DAP,export,Bulk commodity sale
TXN0000423,CUST00175,CPTY00138,PROD0009,SA,2022-02-15,12221.22,EUR,EXW,export,Wholesale supply agreement
TXN0000424,CUST00154,CPTY00232,PROD0008,KE,2023-11-12,5924.42,USD,CIF,export,Distribution contract
TXN0000425,CUST00156,CPTY00202,PROD0010,IT,2022-04-15,7579.04,USD,EXW,import,Standard trade shipment
TXN0000426,CUST00060,CPTY00260,PROD0015,AU,2022-06-19,193680.82,GBP,FCA,import,Commercial goods sale
TXN0000427,CUST00093,CPTY00036,PROD0014,TR,2022-01-06,31362.71,GBP,CIF,export,Standard trade shipment
TXN0000428,CUST00122,CPTY00196,PROD0001,DE,2023-03-13,55472.58,GBP,DAP,export,Component supply order
TXN0000429,CUST00046,CPTY00189,PROD0012,KE,2022-12-25,8372.91,USD,DAP,import,Wholesale supply agreement
TXN0000430,CUST00135,CPTY00002,PROD0017,BR,2022-12-31,1455.26,USD,DAP,export,Component supply order
TXN0000431,CUST00125,CPTY00026,PROD0016,DE,2022-12-07,5387.09,USD,DAP,export,Distribution contract
TXN0000432,CUST00074,CPTY00028,PROD0006,PL,2024-10-25,41512833.49,EUR,DAP,export,Commercial goods sale
TXN0000433,CUST00079,CPTY00238,PROD0015,GH,2023-04-17,44412.51,USD,CIF,export,Distribution contract
TXN0000434,CUST00056,CPTY00077,PROD0015,QA,2024-06-05,5559.28,USD,FOB,import,Wholesale supply agreement
TXN0000435,CUST00145,CPTY00166,PROD0007,NG,2022-09-13,8500.21,USD,FCA,export,Distribution contract
TXN0000436,CUST00178,CPTY00246,PROD0016,AU,2023-06-14,5861.13,USD,CIF,import,Wholesale supply agreement
TXN0000437,CUST00180,CPTY00129,PROD0012,BR,2022-03-10,24125.39,GBP,FCA,import,Bulk commodity sale
TXN0000438,CUST00139,CPTY00055,PROD0014,TR,2022-10-11,124525.68,EUR,CIF,export,Distribution contract
TXN0000439,CUST00063,CPTY00127,PROD0014,FR,2022-03-19,73740.53,USD,CIF,import,Bulk commodity sale
TXN0000440,CUST00141,CPTY00060,PROD0015,TR,2022-01-23,35565.14,USD,FOB,export,Wholesale supply agreement
TXN0000441,CUST00044,CPTY00048,PROD0018,FR,2022-07-19,179.41,GBP,EXW,import,Commercial goods sale
TXN0000442,CUST00162,CPTY00211,PROD0016,BR,2022-06-24,300567.28,GBP,FCA,export,Wholesale supply agreement
TXN0000443,CUST00049,CPTY00090,PROD0008,SG,2022-12-13,3924.86,EUR,FCA,import,Bulk commodity sale
TXN0000444,CUST00073,CPTY00179,PROD0011,FR,2024-03-26,2193443.26,EUR,CIF,export,Component supply order
